Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000028,4.833333333333334,-1.9385994553358568,0.3521335818730401,0.003427623449745427,3.732647887022319e-05,0.003732647887022319
ENSG00000000029,7.5,-0.06413033741971574,0.1167515176452111,-1.1210859587610038,0.44305302941188957,1.0
ENSG00000000030,11.5,-0.12553088208385899,0.34395422359209377,-0.29765075437574556,0.6816005170598838,1.0
ENSG00000000031,6.666666666666666,-0.2895066171949848,0.17853123150526476,-1.2612164017527225,0.8402228174596114,1.0
ENSG00000000032,8.5,0.16992500144231237,0.2939764875497996,-0.1401612655487335,0.41478634269806186,1.0
ENSG00000000033,8.666666666666668,-0.22239242133644802,0.016115527036018748,-1.546435533396997,0.667005948205397,1.0
ENSG00000000034,14.0,0.0687127500840143,0.03821746488374123,-0.8960027018755283,0.3620364234890863,1.0
ENSG00000000035,13.166666666666668,-0.2563397532597857,0.026639451165511304,0.44518054289814196,0.27700019164673095,1.0
ENSG00000000036,18.666666666666664,0.051530300640082086,0.08057368889361177,0.12934947166948788,0.6172711571322697,1.0
ENSG00000000037,11.0,-0.0874628412503396,0.13901015668351324,-0.7072477802632811,0.8660980719318605,1.0
ENSG00000000038,11.333333333333332,-0.08488889758651287,0.2235357338220937,-1.091255861140903,0.39774476895251926,1.0
ENSG00000000039,21.833333333333332,0.06608919045777244,0.030985640729471065,-0.301550042034986,0.6249558812783368,1.0
ENSG00000000040,13.166666666666668,0.03652587602511419,0.19941059127593577,-1.8785279936070949,0.2922630847708072,1.0
ENSG00000000041,22.666666666666668,1.064130337419716,0.01662081739448956,0.5976573385505167,1.6177687396417847e-05,0.0016177687396417846
ENSG00000000042,4.666666666666666,-0.4150374992788438,0.1696422879344464,0.9369517426981504,0.5740129425306151,1.0
ENSG00000000043,11.5,0.12553088208385882,0.0676658420363567,0.9830788108132006,0.6038163383598404,1.0
ENSG00000000044,13.833333333333332,-0.24392558288608923,0.14970687700053859,-0.4012122746126317,0.8810209050191695,1.0
ENSG00000000045,20.166666666666668,-0.07155326102503388,0.30944044326627734,-1.2030914287667236,0.8285444337218058,1.0
ENSG00000000046,4.0,0.0,0.012260802722963988,-2.0574363578515715,0.7504456366461136,1.0
ENSG00000000047,12.5,0.1926450779423961,0.06793873794525314,0.517384012910674,0.9001801893825289,1.0
ENSG00000000048,11.0,0.0,0.05697191668029869,0.47934279253732354,0.7746025553463273,1.0
ENSG00000000049,14.166666666666668,-0.03394733192333771,0.04081027949832187,-0.9905771315116751,0.3726060913383206,1.0
ENSG00000000050,10.0,-0.09621531525930334,0.17540927289743566,0.43872924404538116,0.1329762450609925,1.0
ENSG00000000051,14.666666666666666,0.9510903995190534,0.07596167602039353,-0.06515689606077243,0.6607542336098161,1.0
ENSG00000000052,21.333333333333336,-0.04508788952853804,0.03461258981810767,-0.6740525153157869,0.9580451851262856,1.0
ENSG00000000053,6.5,0.07400058144377708,0.17172992580134613,-0.5899166583407937,0.14709305114398963,1.0
ENSG00000000054,23.0,1.0,0.05886874555773745,0.8400771367809612,0.576031069400933,1.0
ENSG00000000055,8.666666666666668,-0.11103131238874367,0.043148771126102506,0.3537110435839016,0.6809786185309475,1.0
ENSG00000000056,15.666666666666666,-0.12285674778553347,0.20933105442219105,-0.23951591582796417,0.8726580445648311,1.0
ENSG00000000057,10.333333333333332,0.09310940439148145,0.12937290474391505,-1.3610733999761409,0.6635683191375523,1.0
ENSG00000000058,9.333333333333332,0.10309349296410342,0.31951851511944424,0.38159598326027727,0.8456894727768139,1.0
ENSG00000000059,11.5,-1.1926450779423958,0.2343437423039541,1.02068178449596,1.1736052024462367e-05,0.0011736052024462367
ENSG00000000060,10.0,-0.09621531525930334,0.4223900638094777,0.5159714791596014,0.8559945619985831,1.0
ENSG00000000061,9.166666666666668,-0.2630344058337938,0.14329001840692093,0.5012417140510956,0.24289636959965388,1.0
ENSG00000000062,15.166666666666666,0.09515723304034003,0.06932747276032923,-0.7118719099978182,0.6140508588770955,1.0
ENSG00000000063,12.166666666666668,0.27753397552890896,0.23554278406562387,1.1612581733099088,0.5017389184607255,1.0
ENSG00000000064,10.166666666666668,0.04730571477835682,0.08758147449724513,-0.12280984137070718,0.8482764987721585,1.0
ENSG00000000065,8.166666666666668,-0.058893689053568565,0.2287301621634161,0.5462407586133076,0.8042946958363433,1.0
ENSG00000000066,16.166666666666668,0.0892673380970876,0.027668584266544356,-0.17599554412824692,0.3814453226035488,1.0
ENSG00000000067,9.666666666666668,-0.0995356735509144,0.042711264520262665,0.0446679336250836,0.3363630166421494,1.0
ENSG00000000068,9.333333333333332,-0.2064508774674265,0.10310960054014823,-0.7265523153654709,0.35049372890069197,1.0
ENSG00000000069,12.166666666666668,-0.0395283641866375,0.3068738542500379,0.9236854324874979,0.3141792098501595,1.0
ENSG00000000070,7.0,-1.3219280948873622,0.1436649774567629,0.6342136310878319,4.675600153135082e-06,0.0004675600153135082
ENSG00000000071,13.333333333333334,0.0,0.006272374349644946,-0.821467931440074,0.8483097567191636,1.0
ENSG00000000072,14.333333333333332,-0.06711419585853691,0.14908045392064326,1.0249838867982148,0.8019719033508936,1.0
ENSG00000000073,11.666666666666668,0.08246216019197297,0.09759402811793905,-1.0438220326805394,0.8296611907230041,1.0
ENSG00000000074,16.5,0.14585086646345485,0.055658505031552556,-1.12707793754615,0.6253953501027674,1.0
ENSG00000000075,37.833333333333336,1.4443020937840387,0.0011217566910312663,0.015996078777228556,3.424865905307235e-05,0.0034248659053072355
ENSG00000000076,9.0,-0.10691520391651207,0.0060695049432047295,-0.5193433735857252,0.9258439898869322,1.0
ENSG00000000077,15.666666666666668,-0.061400544664143256,0.10997040562121577,0.6110804308939565,0.3264579129972781,1.0
ENSG00000000078,13.333333333333334,0.0,0.13506104286501786,-0.13229120314924112,0.06095353489648186,1.0
ENSG00000000079,13.5,0.03562390973072122,0.27230966835000436,0.953348561334727,0.32558794072836156,1.0
ENSG00000000080,14.5,0.09953567355091437,0.39664836284437965,0.28253134709449573,0.283503565955171,1.0
ENSG00000000081,14.166666666666668,0.16992500144231237,0.0673468729379552,-0.8578028261655085,0.4800965454488538,1.0
ENSG00000000082,6.666666666666666,0.28950661719498477,0.30767353705969386,-1.0746610593724166,0.5792658034055562,1.0
ENSG00000000083,11.0,0.1750867065580911,0.0832468563924999,-0.9131293062833469,0.22399524659263487,1.0
ENSG00000000084,11.833333333333334,0.12199052437861026,0.4057427667033781,-1.2657267984099754,0.0895495678982825,1.0
ENSG00000000085,26.0,-0.03699420748220143,0.28642570803150025,1.4523518415472947,0.9445715615282462,1.0
ENSG00000000086,7.5,-0.32192809488736246,0.03136419525638791,-1.0836980470369917,0.40569406532342533,1.0
ENSG00000000087,12.166666666666666,-1.6114347120823473,0.15952505703569383,0.54799788193632,2.434837644363305e-05,0.002434837644363305
ENSG00000000088,8.5,-0.16992500144231246,0.07754184127219674,-1.5364712035454315,0.2931316874647154,1.0
ENSG00000000089,9.833333333333332,0.0489096004809465,0.08598312808462091,-1.3862043258416368,0.5877144239777079,1.0
ENSG00000000090,12.666666666666668,-0.1520030934450501,0.2761736423383311,0.9206541087078166,0.37858490747567514,1.0
ENSG00000000091,7.166666666666667,-1.917537839808027,0.001523700677314799,0.8849807829023898,2.4099379890791487e-05,0.0024099379890791485
ENSG00000000092,9.333333333333332,-0.2064508774674265,0.08731079960431402,-0.05759099189884128,0.5139316291517372,1.0
ENSG00000000093,12.0,-0.1604646721932459,0.03066239013561264,-0.3441804465089908,0.2076567726119486,1.0
ENSG00000000094,20.333333333333332,0.8259706002249511,0.03548418431426026,-0.406119998499313,0.4425729177072572,1.0
ENSG00000000095,21.833333333333332,0.06608919045777244,0.14100423293473693,1.5533612612143681,0.6622140696865467,1.0
ENSG00000000096,15.833333333333332,0.09114788805819514,0.04405941043907878,-1.4720798935095638,0.2034625819499199,1.0
ENSG00000000097,13.333333333333332,0.0721497857558354,0.02002941253898799,0.8041069310388166,0.5109561639955778,1.0
ENSG00000000098,9.0,0.0,0.04442125676083408,-0.0873981453288258,0.6010160411177932,1.0
ENSG00000000099,16.833333333333336,0.02856915219677092,0.0027144364049301413,-0.1197971674507089,0.6317551249522729,1.0
ENSG00000000100,11.333333333333332,0.08488889758651294,0.013676578742803156,-0.46742762810231303,0.39567211888994114,1.0
ENSG00000000101,9.833333333333332,0.0489096004809465,0.45175675070390364,0.06137689772242083,0.7848881639596983,1.0
ENSG00000000102,9.5,-0.15200309344504995,0.20764658359195431,1.5796428667456262,0.6577543924343011,1.0
ENSG00000000103,9.833333333333332,0.3439544012173614,0.13564615464144544,-1.543683705311225,0.4015045971040027,1.0
ENSG00000000104,12.666666666666666,0.0,0.04284278319366572,-1.6432027710588635,0.9429252572154013,1.0
ENSG00000000105,8.333333333333332,-0.1154772174199359,0.12972189335778592,0.18057641457767884,0.07097579485263433,1.0
ENSG00000000106,19.333333333333336,0.04975303519709973,0.4392843398897718,0.02890391546901781,0.8905062155980211,1.0
ENSG00000000107,10.0,-0.2895066171949848,0.03732476881749907,-2.410978198547683,0.5913082843126212,1.0
ENSG00000000108,19.166666666666664,-0.12553088208385899,0.19863514716368377,1.45601178759858,0.9801755229236744,1.0
ENSG00000000109,14.833333333333332,-0.0324214776923775,0.20519721877623853,1.255300069453826,0.5481799738188163,1.0
ENSG00000000110,18.333333333333336,-0.052467419894135704,0.46383043541484226,1.2359953949866982,0.907698847647933,1.0
ENSG00000000111,10.333333333333332,-0.09310940439148147,0.10015658993329515,0.45470306202600713,0.8168039266606777,1.0
ENSG00000000112,9.5,-0.15200309344504995,0.013597945534432256,0.5579250838746437,0.27495239796363286,1.0
ENSG00000000113,10.333333333333332,-0.09310940439148147,0.03895587339514615,-1.9534542495656768,0.5436776617046302,1.0
ENSG00000000114,11.0,0.9027027986450852,0.3959121534846497,-0.1886936372530633,0.7561887768358732,1.0
ENSG00000000115,7.0,0.2756344426134276,0.13238715360553616,0.9937853336421649,0.14120095417465772,1.0
ENSG00000000116,12.5,-0.1154772174199359,0.028176233156439454,0.19192811847356148,0.5397343902280543,1.0
ENSG00000000117,15.166666666666668,0.03170885972733836,0.1407491404392309,-1.7510453718470917,0.8252102997332394,1.0
ENSG00000000118,13.0,0.14809863898913392,0.02172840972671204,-2.324854679084149,0.7214621509170956,1.0
ENSG00000000119,16.666666666666668,0.0,0.2800360095136381,-0.2973981745136535,0.6641873193198673,1.0
ENSG00000000120,9.0,0.0,0.14572510359948312,0.44781860970007353,0.1604648969402892,1.0
ENSG00000000121,11.5,-0.2094533656289499,0.2029097075995261,-0.6386158865933148,0.9409476721820996,1.0
ENSG00000000122,29.666666666666668,1.5208321633014406,0.03370049141027766,-0.8343075239763535,2.133526214623837e-05,0.002133526214623837
ENSG00000000123,5.333333333333334,0.18057224564182084,0.0938053469930939,-0.8996781216165867,0.9165688500384414,1.0
ENSG00000000124,16.0,-0.18057224564182092,0.025080672111808956,-0.06356558473395592,0.46720073740985313,1.0
ENSG00000000125,13.333333333333332,-0.07214978575583525,0.23342147547683323,0.6681875997369017,0.40862525156804225,1.0
ENSG00000000126,9.833333333333334,-0.9634741239748859,0.050716342740316084,-1.2609531396868767,0.25872064060756583,1.0
ENSG00000000127,6.166666666666667,0.23446525363702297,0.24536578784245122,0.04564555835658963,0.5562152921755513,1.0
ENSG00000000128,16.666666666666664,-0.0577154978562875,0.005943056414309173,-0.05355604405512669,0.11392864687783932,1.0
ENSG00000000129,25.333333333333336,0.07594885323329842,0.09884140977201104,0.9580151837326999,0.5243275405724299,1.0
ENSG00000000130,11.333333333333332,-0.08488889758651287,0.21359408555968862,-1.2187324150457206,0.34122986412079437,1.0
ENSG00000000131,11.833333333333332,-0.04064198449734593,0.16381710384793047,0.25069177577495333,0.4629122173451621,1.0
ENSG00000000132,9.666666666666668,0.19930880822340666,0.03536577948658972,-0.779746897730078,0.23839176371158877,1.0
ENSG00000000133,19.0,-0.05062607306996778,0.3449926163407606,0.6583523424444503,0.28318270848004773,1.0
ENSG00000000134,12.0,0.0,0.21948991528528353,1.2975446379648652,0.3451991560315584,1.0
ENSG00000000135,9.333333333333334,-0.84799690655495,0.27846384027040083,0.8351193134848532,0.653219732682949,1.0
ENSG00000000136,18.833333333333336,0.12775554719837268,0.30764215806674283,-1.1196679445690003,0.6539366141246934,1.0
ENSG00000000137,8.666666666666668,0.22239242133644802,0.23063431271014823,-0.6207521097688888,0.32482335971316795,1.0
ENSG00000000138,12.666666666666668,0.07594885323329842,0.13018863383633486,0.29569987838427225,0.2829198734638913,1.0
ENSG00000000139,13.5,0.03562390973072122,0.1691448235906885,1.022726845357996,0.38290749398283397,1.0
ENSG00000000140,9.333333333333332,-1.4506614090095653,0.15536844406017866,-0.9256315064847639,2.644788117042669e-05,0.002644788117042669
ENSG00000000141,15.833333333333332,0.9772799234999164,0.3092406103695722,1.120789914599576,0.23118188067710949,1.0
ENSG00000000142,8.0,-0.24100809950379493,0.1737673937118447,0.8382186612061595,0.19104221595909726,1.0
ENSG00000000143,13.0,-0.07400058144377693,0.06076674748689969,0.28012921456748574,0.31877637737458714,1.0
ENSG00000000144,9.5,-0.2537565922457832,0.025523843619228027,2.0593419067045367,0.9993042533416937,1.0
ENSG00000000145,7.333333333333334,0.13124453327825272,0.11308962413357376,0.9359513048206425,0.9570993373657638,1.0
ENSG00000000146,5.166666666666666,0.09310940439148145,0.31036831691371725,-0.9636695780416982,0.8464773860580266,1.0
ENSG00000000147,7.833333333333334,-0.061400544664143256,0.00639281824987733,0.17530005404552484,0.23105101779327963,1.0
ENSG00000000148,6.166666666666667,0.23446525363702297,0.29142736228391347,-0.5221357652168388,0.8235253850635421,1.0
ENSG00000000149,12.666666666666668,-0.1520030934450501,0.27880641325384603,0.4511120876428193,0.41801565449589245,1.0
ENSG00000000150,22.5,-0.10691520391651173,0.13136397588404503,-2.093286303987702,0.16065021763142665,1.0
ENSG00000000151,17.5,0.08246216019197297,0.22229900993538976,-0.9714832227088086,0.3672978207837608,1.0
ENSG00000000152,13.0,0.14809863898913392,0.03294603860739966,1.4762518484950837,0.26640223071889346,1.0
ENSG00000000153,7.333333333333333,0.0,0.10992293070136071,-0.07507824340325915,0.7702045834894259,1.0
ENSG00000000154,11.833333333333332,0.20353339408513188,0.20903936869836084,-0.1561228144469625,0.6976577365829582,1.0
ENSG00000000155,9.0,0.0,0.2705003818459769,-0.8476496922941364,0.751231039980356,1.0
ENSG00000000156,14.333333333333334,0.2016338611696504,0.07097821397513068,-1.3314162649239205,0.5204481694770542,1.0
ENSG00000000157,9.0,-0.10691520391651207,0.4357825615327503,-1.3516820355759254,0.26143427478321357,1.0
ENSG00000000158,22.833333333333336,0.02106161552782957,0.018295142394433823,0.4117000374469067,0.22233771144026632,1.0
ENSG00000000159,11.333333333333334,0.0,0.35953029640127276,-0.031138069669310837,0.8228373934385941,1.0
ENSG00000000160,14.5,-0.0995356735509144,0.012283652747183944,-2.1836299021918713,0.9712902478961701,1.0
ENSG00000000161,11.166666666666668,-0.21572869105543707,0.1681209228076288,0.4073421500270347,0.5388100537574062,1.0
ENSG00000000162,14.333333333333334,0.0,0.2122897333344685,0.2669245702993408,0.9307198554515357,1.0
ENSG00000000163,8.0,-0.24100809950379493,0.3746440026554614,0.5877755849105063,0.9004794671225321,1.0
ENSG00000000164,6.5,-1.0,0.4690891191315463,-1.4224614073217372,0.7137846080274649,1.0
ENSG00000000165,9.666666666666666,0.0,0.18029171179580972,-0.7905027158419169,0.2268788080292357,1.0
ENSG00000000166,15.0,0.0,0.13906225111301504,-0.05122244180493512,0.10638009655380683,1.0
ENSG00000000167,10.833333333333334,-0.13326653086346424,0.015808954579075527,-0.3296225231859719,0.5020099371175034,1.0
ENSG00000000168,6.833333333333334,-0.07038932789139786,0.07466159834093673,1.3350021053210015,0.6071836449799365,1.0
ENSG00000000169,9.833333333333334,-0.14684138832927113,0.08688437117751618,0.33480063934827925,0.9296992042335196,1.0
ENSG00000000170,11.833333333333332,-0.203533394085132,0.015016821589309346,-0.31240715780175893,0.30219952889078633,1.0
ENSG00000000171,12.166666666666668,-0.0395283641866375,0.006710611829372614,0.6719616645662256,0.5340594410809778,1.0
ENSG00000000172,13.833333333333332,-0.24392558288608923,0.14140790024859556,-0.4728850404790157,0.7919766398457996,1.0
ENSG00000000173,12.666666666666666,0.0,0.10838067070992047,-0.36859201898873395,0.8202944411349402,1.0
ENSG00000000174,11.5,-0.0418201756946269,0.08368533749497911,0.5391771907141926,0.21135738190736492,1.0
ENSG00000000175,5.333333333333334,-0.36257007938470825,0.08722378984404687,0.9022268318501822,0.6306596394835736,1.0
ENSG00000000176,13.333333333333334,0.0,0.09746258232680415,-0.7277813825212387,0.20773243838211836,1.0
ENSG00000000177,20.833333333333332,0.06926266243711379,0.10007126377378209,0.28404651121840285,0.47391577557105014,1.0
ENSG00000000178,9.333333333333332,-0.2064508774674265,0.48159851098895423,0.6764105247761434,0.7814872986690641,1.0
ENSG00000000179,9.666666666666668,-0.4005379295837285,0.04706567962299227,-0.28605241915317364,0.6468132526537036,1.0
ENSG00000000180,15.0,-0.19264507794239588,0.47683138682796955,0.14170631463072925,0.5472002876766529,1.0
ENSG00000000181,4.0,0.24100809950379498,0.33898911748467525,-0.7160387301353786,0.19966303571198124,1.0
ENSG00000000182,10.666666666666666,0.0,0.11658240849003909,0.27167484963851035,0.1335308126419329,1.0
ENSG00000000183,21.0,-0.0916304754655684,0.3487956337042315,1.0089024803871096,0.9175105588604339,1.0
ENSG00000000184,10.5,-0.13750352374993496,0.13639879553944406,0.16834041446699483,0.7926951426354251,1.0
ENSG00000000185,11.333333333333334,0.0,0.019188464786087895,-1.7188452472388995,0.4581033024505449,1.0
ENSG00000000186,7.0,-0.13750352374993477,0.10706921399163127,0.6910714744381143,0.4341089035976511,1.0
ENSG00000000187,9.0,0.21412480535284734,0.003315287637662262,0.11962302079511966,0.24123600631405095,1.0
ENSG00000000188,16.333333333333336,-0.058893689053568565,0.07568547514697432,-0.42508643626978526,0.15748676255954863,1.0
ENSG00000000189,9.0,0.10691520391651217,0.045038284243857675,-0.3178628922582644,0.6707478936234382,1.0
ENSG00000000190,4.666666666666667,0.0,0.032203870451296746,-0.9574554379939421,0.10533901616015147,1.0
ENSG00000000191,7.833333333333334,0.06140054466414327,0.15839617167971887,1.6703931051078655,0.4102129268524056,1.0
ENSG00000000192,16.166666666666664,0.02974734339405193,0.07753526822916429,-1.2911995331710342,0.7526493855528943,1.0
ENSG00000000193,15.333333333333332,0.06273575534796275,0.27512187379043995,-1.3181173295682618,0.21075118276831717,1.0
ENSG00000000194,8.833333333333332,0.0544477840223765,0.21534957282396291,-0.9770779352848461,0.822177219067162,1.0
ENSG00000000195,25.5,-0.018859027251316038,0.2327240175262782,-0.43469695710285466,0.7907558161697187,1.0
ENSG00000000196,12.5,-0.665580960929441,0.12203933793435423,-0.17524213644486517,0.9937113043127527,1.0
ENSG00000000197,2.666666666666667,0.7369655941662062,0.0349659469545207,-0.9699241959108487,0.7511386010812078,1.0
ENSG00000000198,14.333333333333332,-0.13430109171159105,0.2895802619216538,-1.8311034034251135,0.7689734643816267,1.0
ENSG00000000199,10.0,0.289506617194985,0.0778717145302722,0.00438826175247221,0.6509946877935817,1.0
ENSG00000000200,15.0,0.12832409697553937,0.2711484864494309,0.3767202140771562,0.15790402695858988,1.0
ENSG00000000201,15.833333333333332,0.09114788805819514,0.17006235666615693,0.752464159068006,0.7749479881584581,1.0
ENSG00000000202,6.0,0.0,0.32711074634521786,0.20768584881707702,0.09222130250829691,1.0
ENSG00000000203,9.666666666666668,-0.0995356735509144,0.29536855791687533,0.30857475941897367,0.6125695491423617,1.0
ENSG00000000204,11.0,-0.0874628412503396,0.11423545140318195,0.5547331906542852,0.6229736699822357,1.0
ENSG00000000205,9.833333333333332,-0.048909600480946565,0.11766313951432172,-1.059089396580111,0.10671293116591866,1.0
ENSG00000000206,11.5,0.0418201756946269,0.37204539909191214,0.19018654344586017,0.8668403481435871,1.0
ENSG00000000207,8.333333333333334,-0.23132554610645567,0.08916230106829331,0.10464232184865953,0.07001841012405553,1.0
ENSG00000000208,12.333333333333334,0.0,0.024468643497283043,0.7826540513736586,0.677963876681101,1.0
ENSG00000000209,13.666666666666668,-0.07038932789139786,0.006149510196181162,-1.0473619963612104,0.8512098008871313,1.0
ENSG00000000210,9.833333333333332,0.0489096004809465,0.10351989628330512,0.2817792082364224,0.3637503827952593,1.0
ENSG00000000211,15.666666666666666,0.0,0.3578671657266567,0.2266294203724073,0.6384060871448078,1.0
ENSG00000000212,9.0,0.10691520391651217,0.000708410460398051,0.28611887955991133,0.8959805579134184,1.0
ENSG00000000213,8.166666666666666,-0.17687776208407915,0.11208536444330952,2.766421639515549,0.8176595827494901,1.0
ENSG00000000214,8.166666666666668,-0.058893689053568565,0.5301223497595705,-0.5277856223889098,0.5608268933124754,1.0
ENSG00000000215,7.666666666666667,-0.25153876699596445,0.1299696106110758,-1.3977542086491113,0.7375346559882884,1.0
ENSG00000000216,14.5,0.09953567355091437,0.06280208422807093,0.7323252427629862,0.7273121688762081,1.0
ENSG00000000217,12.5,-0.038474147814635505,0.031804908277799554,0.47627467237793114,0.8675691483402612,1.0
ENSG00000000218,8.0,0.12029423371771175,0.11029593243813014,-0.11501132552450752,0.7828613575268624,1.0
ENSG00000000219,13.166666666666666,-0.10962449117449813,0.16655557555387007,-1.6513414954219987,0.687318382332103,1.0
ENSG00000000220,11.5,0.20945336562895006,0.15320063942552625,-0.8020549858780783,0.6368677384249973,1.0
ENSG00000000221,6.5,0.22239242133644802,0.33094830922370977,0.7709765195984672,0.26345694045616097,1.0
ENSG00000000222,11.5,0.0418201756946269,0.16541957946313246,0.6473972485889345,0.8667605008784617,1.0
ENSG00000000223,9.333333333333334,1.197939377611909,0.22080472349329186,0.3117191561227355,3.6604340258416085e-05,0.0036604340258416085
ENSG00000000224,24.666666666666664,-0.038994131615863736,0.11053782609452928,0.6250137104947227,0.27027861947391346,1.0
ENSG00000000225,6.5,0.07400058144377708,0.19524245879363122,-0.5057932282026444,0.9378977578056409,1.0
ENSG00000000226,13.833333333333332,-0.03476541816067664,0.04465699297847884,-1.3310679142287856,0.1907603221227418,1.0
ENSG00000000227,20.666666666666664,-0.046542585937030354,0.04274644970431257,0.7432804967996265,0.546041921526056,1.0
ENSG00000000228,7.666666666666666,0.12553088208385912,0.11976554216426459,0.3996403444335376,0.2566081933477014,1.0
ENSG00000000229,7.166666666666666,0.06711419585853703,0.34774356339241264,-1.3837527712054223,0.8976692034144286,1.0
ENSG00000000230,16.333333333333336,0.058893689053568614,0.07085120632165647,-0.4202037869701699,0.2268751254856965,1.0
ENSG00000000231,5.0,0.3870231231092475,0.0031926046064031906,0.319775475058046,0.4582171773188319,1.0
ENSG00000000232,6.166666666666666,0.07800251200127316,0.2275361373344886,0.8340207114722088,0.8533702652198052,1.0
ENSG00000000233,6.5,0.22239242133644802,0.07564858615561632,-1.0949770003984163,0.5034955268137272,1.0
ENSG00000000234,12.166666666666666,-0.3575520046180836,0.016396332662844997,0.14368111313546228,0.9026522264637796,1.0
ENSG00000000235,18.0,0.0534392589614601,0.2258948304667924,-0.4729900905292922,0.3005275955043219,1.0
ENSG00000000236,7.833333333333334,-0.1844245711374276,0.007250842349271692,0.5117855004458322,0.8809264624266998,1.0
ENSG00000000237,14.833333333333332,0.1622714288988771,0.2966435186205853,-2.4506174056941026,0.9940436851957895,1.0
ENSG00000000238,17.833333333333332,0.08091999538356746,0.025967390122600978,0.9202357076984347,0.3027786903726833,1.0
ENSG00000000239,14.166666666666668,-0.03394733192333771,0.041329852418671216,-0.004076586284865467,0.8238833509460146,1.0
ENSG00000000240,7.5,-0.32192809488736246,0.1223499165863875,-0.7441889341219295,0.26494979204885516,1.0
ENSG00000000241,26.333333333333336,-0.03652587602511404,0.09826997014218498,-0.6874973754040561,0.5033420803035576,1.0
ENSG00000000242,10.0,-0.2895066171949848,0.010395475484808077,-0.329069393654195,0.5288729650405906,1.0
ENSG00000000243,10.833333333333332,-0.04439411935845356,0.49981858986157734,0.4522993524676862,0.6941583334710532,1.0
ENSG00000000244,16.666666666666664,0.057715497856287434,0.0971334350931359,-0.4969299307022664,0.36028721116106727,1.0
ENSG00000000245,13.666666666666668,0.070389327891398,0.38728995103803904,0.10668190517828668,0.9103531278645425,1.0
ENSG00000000246,8.0,-1.2801079191927354,0.0729179497001271,0.7218895169854379,2.093698835120144e-05,0.002093698835120144
ENSG00000000247,16.833333333333332,-0.08572987402588397,0.24202689770128838,-0.979737867116646,0.8656852819756116,1.0
